"store","product","stock","receipt","sales","stockout"
"C","Carrot",7.8,25.2,23.4,"0"
"D","Yam",12.2,17.6,8.1,"0"
"D","Tomato",118.2,131,58.6,"0"
"D","Carrot",74.4,58.8,18,"0"
"A","Yam",5.1,7.1,3.4,"0"
"A","Carrot",13.2,9.3,17.7,"1"
"B","Potato",0.9,46.5,78.3,"1"
"B","Yam",4.9,6.1,10.1,"0"
"B","Onion",15.5,7.9,28.2,"0"
"B","Tomato",3.8,72.2,72.2,"1"
"B","Carrot",39.6,75,51.9,"1"
"C","Potato",41.1,66.3,57,"0"
"C","Yam",1.4,2.4,5,"1"
"C","Onion",10.1,4.9,14.7,"0"
"C","Tomato",24.3,48.5,59.6,"0"
"C","Carrot",15.9,39.9,31.8,"0"
"D","Potato",81,28.8,77.1,"0"
"D","Yam",7.9,3.9,8.2,"0"
"D","Onion",65.8,15.9,16.2,"0"
"D","Carrot",92.1,51.3,33.6,"0"
"A","Potato",37.2,45,59.7,"1"
"A","Onion",37.4,12.4,11.3,"0"
"A","Carrot",21.3,51.9,43.8,"0"
"B","Potato",3.6,37.2,35.7,"1"
"B","Onion",29,32.4,19.6,"0"
"B","Tomato",1.8,53.9,56.8,"1"
"B","Carrot",1.2,30.3,68.7,"1"
"C","Potato",5.7,14.4,51,"0"
"C","Onion",11.9,12.6,10.8,"0"
"C","Tomato",25,62.8,63,"0"
"C","Carrot",29.7,51.9,38.1,"0"
"D","Potato",0,-13.8,67.2,"1"
"D","Yam",2,-1,4.9,"1"
"D","Onion",39.1,-5.5,21.2,"0"
"A","Potato",51.6,99,84.6,"1"
"A","Onion",24,10.5,23.9,"0"
"A","Carrot",18.6,67.5,72.6,"0"
"B","Potato",16.5,102.3,89.4,"0"
"B","Yam",8.1,8.6,4.2,"1"
"B","Onion",39.1,45.2,35.1,"0"
"B","Tomato",23.8,100.8,78.8,"0"
"B","Carrot",8.4,78.3,71.1,"0"
"C","Potato",27,105.9,85.5,"0"
"C","Yam",4.4,5.4,4.1,"1"
"C","Onion",6,16.6,22.5,"1"
"C","Tomato",24.6,73.3,76.4,"0"
"C","Carrot",36,64.8,58.5,"0"
"D","Potato",18,107.4,89.4,"1"
"D","Yam",6.7,10.6,5.9,"0"
"D","Onion",16.5,10.1,32.7,"1"
"D","Tomato",43,98,88.5,"0"
"A","Potato",31.8,36.6,56.4,"0"
"A","Yam",7.7,9.2,6.8,"0"
"A","Onion",19.7,17,21.3,"0"
"A","Carrot",33,57.9,43.5,"0"
"B","Potato",0,44.7,61.2,"1"
"B","Yam",19,18.8,7.9,"0"
"B","Tomato",12.8,83.1,95.7,"0"
"B","Carrot",5.4,85.5,88.5,"1"
"C","Yam",12.8,12.1,3.7,"0"
"C","Onion",8.8,21,18.2,"0"
"C","Tomato",40,95.4,80,"0"
"D","Tomato",136.6,170.2,77.5,"0"
"D","Carrot",117,148.5,47.1,"0"
"A","Potato",64.8,81.3,48.3,"0"
"A","Yam",11.5,7.4,3.6,"0"
"A","Tomato",70.3,35.2,53.1,"0"
"A","Carrot",68.1,70.5,35.4,"0"
"B","Potato",0,63.6,63.6,"1"
"B","Yam",27.6,11.9,3.3,"0"
"B","Onion",39.5,24.1,29.4,"0"
"B","Tomato",30.6,83.9,67,"0"
"B","Carrot",36.9,90.9,60.6,"0"
"C","Yam",14.2,6.6,5.2,"0"
"C","Onion",13.6,24.1,20,"0"
"C","Tomato",82.2,92,50.7,"0"
"C","Carrot",96.3,81.6,39,"0"
"D","Yam",28.7,6.9,4.3,"0"
"D","Carrot",144.6,58.8,31.2,"0"
"A","Potato",95.7,60.9,30,"0"
"A","Yam",17.1,8.4,2.8,"0"
"A","Tomato",115.5,82.4,37.2,"0"
"A","Carrot",82.8,55.5,40.8,"0"
"B","Potato",69.9,119.1,49.2,"0"
"B","Yam",32.2,9.8,5.2,"0"
"B","Onion",38.2,21,22.3,"0"
"B","Tomato",44.8,75,60.8,"0"
"C","Potato",113.1,112.5,50.1,"0"
"C","Onion",34.4,36.1,16,"0"
"C","Tomato",109.5,82.5,57,"0"
"D","Potato",138.3,36.6,47.1,"0"
"D","Yam",22.5,0,6.2,"0"
"D","Onion",41.3,-0.7,11.1,"0"
"D","Carrot",114,-2.1,28.5,"0"
"A","Potato",81,28.8,43.5,"0"
"A","Onion",25,3.1,15.8,"0"
"A","Tomato",77.1,1.2,39.6,"0"
"A","Carrot",51.9,2.4,33.3,"0"
"B","Potato",63.3,55.5,63.3,"0"
"B","Yam",15.4,-12.8,5,"1"
"B","Tomato",20.8,30.3,54.3,"0"
"B","Carrot",16.2,26.4,62.4,"0"
"C","Onion",11.6,0,22.8,"0"
"C","Tomato",43.4,-1.9,64.2,"0"
"C","Carrot",63.6,-1.2,46.8,"0"
"D","Potato",135.6,58.2,60.9,"0"
"D","Yam",16,0.3,6.8,"0"
"D","Tomato",116.8,56.8,41.4,"0"
"D","Carrot",63,-12.3,38.7,"0"
"A","Potato",83.4,45,43.5,"0"
"A","Carrot",19.2,3.9,36.6,"0"
"B","Yam",7,-3.7,4.7,"1"
"B","Carrot",8.4,30,37.8,"1"
"C","Potato",58.2,53.1,52.2,"0"
"C","Onion",4.7,13.7,21.7,"0"
"C","Tomato",35.9,40.6,48.1,"0"
"D","Potato",89.4,25.5,72.6,"0"
"D","Yam",11.5,2.2,6.7,"0"
"D","Onion",18.4,2.2,20,"0"
"D","Tomato",62,24.6,79.4,"0"
"D","Carrot",43.5,31.8,52.5,"0"
"A","Onion",10.6,1.2,8.4,"0"
"A","Tomato",15.3,8.2,37.2,"0"
"A","Carrot",40.8,35.4,15,"0"
"B","Potato",16.8,5.1,40.8,"1"
"B","Yam",7.5,8.1,7.6,"0"
"B","Tomato",4.8,36.8,47.5,"1"
"B","Carrot",48.3,60.6,22.8,"0"
"C","Potato",22.8,2.4,39,"0"
"C","Yam",15.3,6.8,1.7,"0"
"C","Onion",5.9,13.9,13.4,"0"
"C","Tomato",22.2,26.9,40.6,"0"
"C","Carrot",32.1,27.6,31.8,"0"
"D","Yam",16.2,6.4,1.7,"0"
"D","Tomato",74.1,57.9,45.8,"0"
"A","Potato",60.9,67.8,51.3,"0"
"A","Yam",8.8,4,5.7,"0"
"A","Tomato",16.3,58.9,58.8,"0"
"A","Carrot",19.8,3,24,"0"
"B","Potato",45,75,48.9,"0"
"B","Yam",15.1,11.4,3.8,"0"
"B","Tomato",40.4,91.7,57,"0"
"B","Carrot",11.4,6,42.9,"0"
"C","Potato",52.5,77.1,47.4,"0"
"C","Yam",14.6,2,2.7,"0"
"C","Onion",14.9,26.8,17.8,"0"
"C","Tomato",53.1,83.4,52.5,"0"
"D","Potato",84,30.9,60.3,"0"
"D","Yam",17.8,7.1,5.5,"0"
"D","Tomato",63.9,48.3,60.3,"0"
"D","Carrot",40.8,33.9,24.3,"0"
"A","Yam",5.4,-2,1.4,"0"
"A","Onion",11.2,14.5,12,"1"
"A","Tomato",43.8,59.3,31.8,"0"
"A","Carrot",15,9.3,14.1,"0"
"B","Potato",30,40.8,55.8,"0"
"B","Yam",19.2,6,1.9,"0"
"B","Onion",25.6,17.2,22,"0"
"B","Tomato",40.1,50.7,51,"0"
"B","Carrot",13.8,27.9,25.5,"0"
"C","Potato",18.6,5.1,39,"0"
"C","Yam",15,3.2,2.8,"0"
"C","Carrot",0,-3,4.5,"1"
"D","Potato",63.9,24.9,45,"0"
"D","Yam",19.3,7.3,5.8,"0"
"D","Onion",24.3,17.5,15.5,"0"
"D","Carrot",40.2,24.6,25.2,"0"
"A","Potato",0,1.2,37.8,"1"
"A","Yam",4.9,2,2.5,"0"
"A","Onion",8.8,9.9,12.3,"0"
"A","Tomato",15.8,13.7,41.7,"0"
"B","Potato",0.9,11.7,40.8,"1"
"B","Onion",16.3,12.9,22.2,"0"
"B","Carrot",14.1,34.2,33.9,"0"
"C","Yam",13.1,0.6,2.5,"0"
"C","Onion",31.3,29.7,16.7,"0"
"C","Carrot",49.8,69.9,20.1,"0"
"D","Yam",15.2,2.8,6.9,"0"
"D","Onion",28.1,18.6,14.8,"0"
"D","Tomato",55.9,44.2,31.9,"0"
"D","Carrot",26.1,11.7,25.8,"0"
"A","Potato",30.6,72.3,41.7,"0"
"A","Yam",11.7,9.2,2.4,"0"
"A","Onion",20.7,28.1,16.2,"0"
"A","Tomato",12.4,47.1,50.5,"0"
"A","Carrot",38.1,25.8,11.4,"0"
"B","Potato",8.4,48.9,42.3,"1"
"B","Yam",13.6,0.7,3.6,"0"
"B","Onion",4.1,16,28.9,"0"
"B","Carrot",7.2,41.1,48,"1"
"C","Potato",0,-2.1,46.2,"1"
"C","Tomato",3.9,0,44.3,"0"
"D","Potato",1.8,-3.3,52.5,"1"
"D","Yam",9.2,0,6,"0"
"D","Onion",4.9,0,23.2,"0"
"D","Tomato",7,-1.8,48,"1"
"A","Potato",35.7,35.7,30.6,"0"
"A","Yam",10.4,2.8,4.1,"0"
"A","Onion",11.8,9.8,17.3,"0"
"A","Tomato",31.9,29.9,10.4,"0"
"A","Carrot",1.5,-3.3,33.3,"0"
"B","Yam",9.1,4.3,9.8,"0"
"B","Tomato",34.7,60.2,28.3,"0"
"C","Potato",0,50.1,50.1,"1"
"C","Yam",5,0,4.4,"1"
"C","Onion",0,4.1,18.6,"1"
"C","Tomato",1,29.2,32.1,"1"
"C","Carrot",1.8,1.8,19.8,"1"
"D","Tomato",36.8,55.1,25.3,"0"
"D","Carrot",27.6,42.6,16.8,"1"
"A","Potato",38.7,38.7,38.1,"0"
"A","Yam",3,1.8,9.2,"1"
"A","Onion",14.8,14.8,11.8,"0"
"A","Tomato",20,19.1,31,"0"
"A","Carrot",15.9,15.9,1.5,"0"
"B","Potato",0,-2.1,47.4,"1"
"B","Yam",1.7,-2,5.4,"1"
"B","Onion",2.5,0,20.1,"0"
"B","Tomato",1.8,0,32.9,"1"
"B","Carrot",1.2,-2.4,47.1,"1"
"C","Potato",39.9,71.4,32.7,"0"
"C","Yam",3.8,5.6,6.8,"0"
"C","Tomato",23,41.2,19.2,"0"
"D","Potato",42.3,41.1,41.1,"0"
"D","Yam",4.9,3.7,10.8,"0"
"D","Onion",20.8,20.1,12.5,"0"
"D","Tomato",27.9,22.9,31.8,"0"
"A","Yam",5.4,5.4,3,"0"
"A","Onion",24.3,23.2,13.7,"0"
"B","Potato",52.5,91.2,38.7,"0"
"B","Yam",10,11.1,2.8,"0"
"B","Onion",29.2,52.7,26,"0"
"B","Tomato",38.5,60.7,24,"0"
"C","Potato",50.4,50.4,39.9,"0"
"C","Yam",6.6,6.6,3.8,"0"
"C","Onion",14.8,14.8,16.5,"0"
"C","Tomato",31.8,31.8,23,"0"
"C","Carrot",16.2,15.3,21.6,"0"
"D","Yam",1,1,4.9,"1"
"D","Onion",30,30,20.8,"0"
"D","Tomato",28.8,27.8,26.9,"1"
"A","Potato",1.2,0,31.2,"1"
"A","Yam",1.2,0,4.2,"1"
"A","Onion",0,0,24.3,"1"
"A","Tomato",0,0,29.2,"1"
"A","Carrot",0,0,22.5,"1"
"B","Onion",23.2,22.5,28.5,"0"
"B","Tomato",33.6,31.8,36.7,"0"
"B","Carrot",45.3,44.4,27.6,"0"
"C","Potato",0,0,52.5,"1"
"C","Yam",2.4,0,4.2,"1"
"C","Onion",0,0,14.8,"1"
"C","Tomato",0,0,31.8,"1"
"C","Carrot",0,0,16.2,"1"
"D","Yam",8.7,8.7,1,"0"
"D","Onion",21.8,19,27.2,"0"
"D","Tomato",30.8,30.8,28.8,"0"
"A","Potato",48.9,96.6,50.1,"0"
"A","Yam",1.8,11.8,11.2,"1"
"A","Onion",11.2,34,22.8,"0"
"B","Potato",47.7,47.7,39.9,"0"
"B","Yam",3.1,2.4,12,"1"
"B","Tomato",30.8,28.1,30.9,"0"
"B","Carrot",42.3,42.3,46.5,"0"
"C","Potato",47.7,99.6,51.9,"0"
"C","Yam",3.7,11.1,9.8,"0"
"C","Onion",14.8,39.4,24.6,"0"
"C","Carrot",34.8,66.3,31.5,"0"
"D","Potato",51.3,51.3,54.9,"0"
"D","Yam",5,5,8.7,"0"
"D","Carrot",29.1,29.1,30.9,"0"
"A","Potato",32.4,32.4,48.9,"1"
"A","Yam",6.5,6.5,1.8,"0"
"A","Onion",47,47,11.2,"0"
"A","Tomato",94,93.1,29.2,"0"
"A","Carrot",43.2,43.2,13.8,"1"
"B","Potato",0,0,47.7,"1"
"B","Yam",0,-0.7,2.4,"1"
"B","Onion",1.4,0,18.6,"1"
"B","Tomato",1.8,0,29,"1"
"B","Carrot",0,0,42.3,"1"
"C","Potato",32.4,32.4,47.7,"1"
"C","Onion",43.5,43.5,14.8,"0"
"C","Tomato",82.3,82.3,30.1,"0"
"C","Carrot",64.8,64.8,34.8,"1"
"D","Potato",33.6,33.6,51.3,"1"
"D","Yam",11.5,11.5,5,"0"
"D","Carrot",60,60,30.3,"1"
"A","Potato",0,0,32.4,"1"
"A","Yam",0,0,6.5,"1"
"A","Onion",0,0,47,"1"
"A","Tomato",0.9,0,94,"1"
"A","Carrot",0,0,45.6,"1"
"B","Potato",0,32.4,32.4,"1"
"B","Yam",0,9.5,9.5,"1"
"B","Onion",5.8,66.1,63.4,"0"
"B","Tomato",40.5,119.2,80.5,"1"
"B","Carrot",0,84,85.2,"1"
"C","Potato",2.4,0,30,"1"
"C","Yam",0,0,8,"1"
"C","Onion",0,0,43.5,"1"
"C","Tomato",0,0,82.3,"1"
"C","Carrot",0,0,64.8,"1"
"D","Potato",0,0,33.6,"1"
"D","Yam",4.8,4.8,11.5,"0"
"D","Onion",20,18.6,59.9,"0"
"D","Tomato",37.1,35.3,83.1,"0"
"D","Carrot",26.1,24.9,58.8,"0"
"A","Potato",0,0,0,"1"
"A","Yam",0,3.8,3.8,"1"
"A","Onion",0,18.7,20.1,"1"
"A","Tomato",0,37.8,38.7,"1"
"A","Carrot",0,29.7,29.7,"1"
"B","Potato",0,0,0,"1"
"B","Yam",0,4.8,4.8,"1"
"B","Onion",1.4,5.6,10.7,"1"
"B","Tomato",5.4,1,39.7,"1"
"B","Carrot",0,3.6,3.6,"1"
"C","Potato",0,3.6,6,"1"
"C","Yam",0,5.9,5.9,"1"
"C","Onion",0,18.8,20.2,"1"
"C","Tomato",0,41.4,41.4,"1"
"C","Carrot",0,3.6,3.6,"1"
"D","Potato",50.4,50.4,0,"1"
"D","Yam",6,6,4.8,"1"
"D","Onion",1.4,1.4,20,"1"
"D","Carrot",24.6,24.6,26.1,"0"
"A","Potato",51.6,88.8,37.2,"1"
"A","Yam",13.5,17.7,4.2,"0"
"A","Tomato",16.6,64.7,48.1,"0"
"B","Potato",0,52.8,52.8,"1"
"B","Yam",0,6.6,6.6,"1"
"B","Onion",0.7,8.4,9.1,"1"
"B","Tomato",1.8,56.3,59.9,"1"
"B","Carrot",0,63,61.8,"1"
"C","Potato",1.2,51.6,50.4,"1"
"C","Yam",0.6,3.1,2.5,"1"
"C","Onion",0,1.4,1.4,"1"
"C","Tomato",0.9,52.7,52.7,"1"
"C","Carrot",1.2,60.9,59.7,"1"
"D","Potato",51.6,51.6,50.4,"1"
"D","Yam",17.7,16.5,6,"0"
"D","Onion",31.5,31.5,1.4,"0"
"D","Tomato",52.6,52.6,57.1,"0"
"A","Potato",0,0,51.6,"1"
"A","Yam",0,0,13.5,"1"
"A","Onion",0,0,31.1,"1"
"A","Tomato",0,0,16.6,"1"
"A","Carrot",0,0,38.1,"1"
"B","Potato",1.2,51.6,50.4,"1"
"B","Yam",0.6,16.7,16.1,"1"
"B","Onion",1.4,34.5,33.8,"1"
"B","Tomato",2.7,42.8,41.9,"1"
"B","Carrot",3.6,86.1,83.7,"1"
"C","Potato",0,51.6,54,"1"
"C","Yam",0.6,12.7,12.7,"1"
"C","Onion",0,30.8,30.8,"1"
"C","Tomato",0,41.8,43.6,"1"
"C","Carrot",0,64.2,67.8,"1"
"D","Potato",0,0,51.6,"1"
"D","Yam",4.8,4.8,18.4,"1"
"D","Onion",79.1,79.1,31.5,"1"
"D","Tomato",182.7,182.7,52.6,"1"
"D","Carrot",1.2,0,58.2,"1"
"A","Potato",7.2,176.4,169.2,"1"
"A","Yam",0,10.6,10.6,"1"
"A","Onion",25.2,87.8,62.6,"1"
"A","Tomato",15.3,155.3,146.3,"1"
"A","Carrot",85.2,190.5,105.3,"1"
"B","Potato",2.4,178.8,177.6,"1"
"B","Yam",-1,12.6,14.2,"1"
"B","Onion",0.7,88.8,89.5,"1"
"B","Tomato",1.8,149.9,150.8,"1"
"B","Carrot",18,191.4,178.2,"1"
"C","Potato",0,141.6,146.4,"1"
"C","Yam",0.7,13.6,13.5,"1"
"C","Tomato",0,143.3,144.2,"1"
"C","Carrot",84,195,112.2,"1"
"D","Potato",196.8,375.6,178.8,"1"
"D","Yam",18.1,26.9,13.6,"0"
"D","Onion",98,92.5,76,"0"
"D","Tomato",141.4,143.6,186.7,"0"
"A","Potato",0,142.8,152.4,"1"
"A","Yam",5.1,17,11.9,"0"
"A","Onion",53.2,88.6,60.6,"1"
"A","Tomato",23.4,143.1,135.9,"1"
"A","Carrot",122.4,159.9,123.9,"1"
"B","Potato",2.4,175.2,180,"1"
"B","Onion",13.9,88.6,78.5,"0"
"B","Tomato",2.7,48.7,47.8,"1"
"B","Carrot",79.2,213.9,156.3,"1"
"C","Potato",0,147.6,152.4,"1"
"C","Onion",47.9,76.4,49.1,"0"
"C","Tomato",23.4,127.1,103.7,"1"
"C","Carrot",182.4,206.4,110.4,"1"
"D","Potato",199.2,199.2,196.8,"1"
"D","Yam",13.3,12.6,17.4,"0"
"D","Onion",83.4,52.1,66.7,"0"
"D","Carrot",77.1,2.7,119.4,"0"
"A","Potato",50.4,250.8,200.4,"1"
"A","Yam",4.9,9.4,9.6,"1"
"A","Onion",50.3,59.6,62.5,"0"
"A","Tomato",16.2,112.2,119.4,"1"
"B","Potato",7.2,157.2,153.6,"1"
"B","Yam",2.1,14.7,20.7,"1"
"B","Onion",11.2,69.4,72.1,"1"
"B","Tomato",30.6,172.5,146.4,"1"
"B","Carrot",70.8,118.5,128.1,"1"
"C","Potato",148.8,279.6,132,"1"
"C","Yam",2.4,5.9,8.6,"1"
"C","Onion",43.1,38.9,43.7,"0"
"C","Tomato",92.3,159,91,"0"
"D","Potato",0,-2.4,199.2,"1"
"D","Yam",3.4,0,10.6,"0"
"D","Tomato",28.8,77.4,132,"1"
"D","Carrot",82.8,112.8,108.3,"1"
"A","Onion",57.2,57.8,52.3,"0"
"A","Tomato",101.7,195.2,110.6,"1"
"A","Carrot",0,79.2,90.9,"1"
"B","Potato",10.2,213.6,210.6,"0"
"B","Onion",3.8,69.1,76.5,"0"
"B","Tomato",77.6,220.4,175.2,"0"
"B","Carrot",99.6,158.4,129.6,"1"
"C","Onion",55,56.3,44.4,"0"
"C","Carrot",258,0,72.3,"1"
"D","Potato",5.1,213.6,208.5,"0"
"D","Yam",14.5,31.4,20.3,"0"
"D","Onion",42.3,75.8,56.5,"0"
"D","Tomato",30.6,153.8,152,"1"
"D","Carrot",150,160.8,93.6,"1"
"A","Potato",119.1,249.9,191.7,"0"
"A","Yam",27.3,16.2,8.1,"0"
"A","Onion",52.7,55,60.2,"0"
"A","Carrot",81.3,163.2,81.9,"0"
"B","Potato",208.8,468.9,271.5,"1"
"B","Yam",11.5,17.8,25.2,"0"
"B","Onion",147.3,223,80.5,"0"
"B","Tomato",218.8,314.4,175.9,"0"
"C","Onion",91.1,78.2,42.1,"0"
"C","Tomato",157.2,119.1,137.3,"0"
"D","Potato",163.5,359.1,204.3,"0"
"D","Tomato",65.4,153.3,121.2,"0"
"D","Carrot",174,128.7,107.1,"1"
"A","Carrot",108.6,144.6,118.5,"0"
"B","Potato",308.4,354.6,259.8,"0"
"B","Yam",4.3,6,13.2,"0"
"B","Onion",88.8,24.5,84,"0"
"B","Tomato",208.4,157.6,169.8,"0"
"C","Potato",104.4,86.7,221.1,"0"
"C","Yam",12.2,4.8,12,"0"
"C","Tomato",49,42.1,160.2,"0"
"C","Carrot",169.2,76.5,99.6,"1"
"D","Potato",124.8,173.1,214.5,"1"
"D","Yam",10.4,0,9.6,"0"
"D","Onion",98.7,115,73.6,"0"
"D","Tomato",68.2,151.9,155.6,"0"
"A","Potato",103.2,284.7,305.4,"1"
"A","Yam",9.6,0,10.1,"1"
"A","Onion",40.3,5.9,69.7,"0"
"A","Tomato",44.1,25,146.7,"1"
"A","Carrot",4.5,32.1,136.2,"1"
"B","Potato",144.6,126,299.4,"0"
"B","Onion",83.9,78.4,86.1,"0"
"B","Carrot",159.6,164.1,131.7,"0"
"C","Potato",3.6,69.9,175.5,"1"
"C","Tomato",7.3,80.3,131.2,"0"
"D","Potato",158.7,325.2,294.9,"0"
"D","Yam",9.6,9,9.8,"1"
"D","Tomato",33.7,142.6,178,"0"
"A","Potato",0,99.3,203.4,"1"
"A","Yam",1.8,4,11.8,"1"
"A","Onion",48.2,79.1,71.9,"0"
"A","Tomato",17.2,147.1,178.5,"0"
"A","Carrot",26.1,141.3,122.1,"0"
"B","Potato",0,0,146.7,"1"
"B","Yam",8,8,20.5,"1"
"B","Onion",104.5,97.5,76.9,"0"
"B","Tomato",226.6,154.4,171.6,"0"
"B","Carrot",212.1,166.5,114,"0"
"C","Potato",21,125.7,129.9,"0"
"C","Yam",0,9.2,17.7,"1"
"C","Onion",9.1,46.9,85.3,"1"
"C","Carrot",1.8,83.1,124.5,"1"
"D","Potato",0,122.1,282,"1"
"D","Yam",2.6,13.2,20.8,"0"
"D","Onion",0,78.4,104.4,"1"
"D","Tomato",4,133.3,163,"1"
"D","Carrot",23.7,77.1,168.3,"0"
"A","Potato",3.2,202.5,199.3,"1"
"A","Yam",8.2,18.4,12,"0"
"A","Onion",32.8,79.4,96.2,"0"
"A","Carrot",14.1,144,156,"0"
"B","Potato",309.7,581.7,273.2,"0"
"B","Yam",2.4,15.6,21.2,"1"
"B","Carrot",145.2,142.8,209.7,"1"
"C","Potato",5.8,276,292.1,"0"
"C","Yam",0,20.6,20.6,"1"
"C","Onion",1.7,75.6,83,"0"
"C","Tomato",6.3,169.5,177.8,"1"
"C","Carrot",0,145.2,149.4,"1"
"D","Potato",270.1,437.4,170.9,"0"
"D","Yam",13.2,29.6,19,"1"
"D","Onion",47.1,132.5,85.4,"0"
"D","Tomato",100.1,293,196.9,"0"
"D","Carrot",165.9,272.1,131.1,"0"
"A","Potato",8.4,281.1,275.9,"0"
"A","Yam",9,10.8,10,"1"
"A","Onion",0.7,34.2,67,"1"
"A","Tomato",27,173.6,156.6,"1"
"A","Carrot",9,126.3,131.4,"1"
"B","Potato",145.2,148.8,314.2,"1"
"B","Yam",11.4,22.2,13.2,"1"
"B","Onion",110.2,109.5,85.2,"0"
"B","Tomato",65.7,63,192.8,"0"
"C","Potato",2,251.1,255.2,"1"
"C","Yam",0,7.2,7.2,"1"
"C","Onion",1,65.7,65.7,"1"
"C","Tomato",0,150.3,153,"1"
"C","Carrot",12,148.5,140.1,"1"
"D","Potato",227.7,227.7,274,"0"
"D","Yam",2.4,0,10.8,"1"
"D","Tomato",1.8,97.2,200,"1"
"D","Carrot",14.7,13.5,167.1,"0"
"A","Yam",3.6,6.6,12,"1"
"A","Onion",1.4,84,84.7,"1"
"A","Carrot",0,103.8,112.8,"1"
"B","Potato",273.2,271.5,151,"0"
"B","Yam",2.4,0,9,"1"
"B","Onion",136.1,113.6,94.4,"0"
"B","Tomato",182.5,182.3,66.4,"0"
"B","Carrot",99.6,96,55.5,"1"
"C","Potato",4.6,203.7,199,"1"
"C","Yam",0.6,7.8,7.2,"1"
"C","Onion",25.1,116,93,"0"
"D","Potato",194,321.2,354.9,"0"
"D","Yam",0,11.4,13.8,"1"
"D","Onion",135.1,214.4,112.1,"0"
"D","Tomato",12.5,103.4,92.7,"1"
"D","Carrot",62.4,196.8,150.3,"1"
"A","Potato",54.3,174.4,281.3,"0"
"A","Yam",8.9,20.6,15.3,"0"
"A","Tomato",22,93.1,78.9,"1"
"A","Carrot",1.2,103.5,103.5,"1"
"B","Yam",6.8,30.2,25.8,"1"
"B","Onion",143.6,115.6,109.2,"0"
"B","Tomato",239.4,217.6,160.7,"0"
"C","Potato",116.4,337,226.4,"0"
"C","Yam",5.6,26.4,22.1,"0"
"C","Carrot",9,102.3,114,"1"
"D","Potato",0,113.2,308.4,"1"
"D","Yam",5.8,28.9,23.1,"1"
"D","Onion",24.8,0,113.1,"0"
"D","Tomato",10,148.6,151.1,"1"
"D","Carrot",0,9.9,73.5,"1"
"A","Potato",33.8,197.8,220.7,"0"
"A","Yam",7.2,10.2,11.9,"1"
"A","Tomato",52.1,169.9,140.7,"0"
"A","Carrot",2.1,101.7,102.9,"0"
"B","Potato",291.4,270.5,296.2,"0"
"B","Onion",162.8,138.2,121.2,"0"
"B","Tomato",158.8,129.2,210.8,"0"
"B","Carrot",121.5,120.3,112.5,"0"
"C","Potato",98.1,231.1,249.4,"0"
"C","Yam",19.4,22.2,8.4,"0"
"C","Onion",72.9,107.7,88.1,"0"
"C","Tomato",26.4,188,177.8,"0"
"C","Carrot",1.2,101.7,109.5,"1"
"D","Potato",3.9,203.6,199.7,"1"
"D","Yam",18,29.4,17.2,"1"
"D","Onion",20,105.1,109.9,"1"
"D","Tomato",15.5,193.6,188.1,"0"
"D","Carrot",0,105.3,105.3,"1"
"A","Potato",29.2,212.6,218.1,"1"
"A","Tomato",70.4,183.6,165.3,"0"
"A","Carrot",35.4,137.1,103.8,"0"
"B","Yam",22.8,0,16.1,"1"
"B","Onion",145.9,111.8,128.7,"0"
"B","Tomato",216.9,151.2,138.1,"0"
"B","Carrot",106.8,102,116.7,"0"
"C","Potato",65.9,206.9,239.1,"0"
"C","Yam",17.4,12.6,14.6,"1"
"C","Onion",54.3,85.8,104.4,"0"
"C","Tomato",69.5,201.6,159.5,"0"
"C","Carrot",7.2,123,117,"0"
"D","Potato",5.7,261.4,264,"0"
"D","Yam",19.8,18.6,17.4,"0"
"D","Onion",9.7,104.7,115.7,"0"
"D","Tomato",15.5,194.6,197.3,"1"
"A","Potato",6.8,214.9,240.9,"1"
"A","Yam",9,11.4,12.4,"1"
"A","Tomato",35.9,119.2,156.5,"1"
"A","Carrot",12.6,110.7,135.6,"1"
"B","Potato",7,0.3,239.1,"0"
"B","Yam",22.2,22.8,23.4,"0"
"B","Onion",52.6,22,115.3,"0"
"B","Carrot",5.4,25.2,126.6,"1"
"C","Potato",57.8,193.6,204.1,"0"
"C","Yam",16.8,11.4,12.6,"1"
"C","Carrot",64.8,127.8,70.2,"0"
"D","Potato",282.8,576.9,299.8,"0"
"D","Onion",142,227.9,95.6,"0"
"D","Tomato",216.6,385.9,184.8,"1"
"D","Carrot",117.6,228.6,114.3,"1"
"A","Potato",2.2,264,269.5,"1"
"A","Yam",6.6,7.8,10.2,"1"
"A","Onion",50.2,115,119.5,"0"
"A","Tomato",38,180.7,179.5,"1"
"A","Carrot",28.2,156,141.6,"0"
"B","Yam",30,19.8,12,"0"
"B","Onion",288.9,327.9,93.8,"0"
"B","Carrot",182.4,324.9,147.9,"1"
"C","Yam",8.4,1.8,10.2,"1"
"C","Onion",82.4,90.4,71.2,"0"
"C","Tomato",150.6,197.1,212.3,"0"
"C","Carrot",77.1,141.9,129.6,"0"
"D","Potato",2,4.7,285.5,"1"
"D","Yam",0,4.2,15,"1"
"D","Onion",114.3,112.8,140.5,"0"
"D","Carrot",42,73.8,151.8,"0"
"A","Potato",18.5,179.8,163.5,"1"
"A","Yam",9.6,12.6,9.6,"1"
"A","Onion",53.4,82.6,79.4,"0"
"A","Tomato",101.4,200,137.5,"0"
"A","Carrot",1.8,74.4,100.8,"1"
"B","Yam",24,8.4,14.4,"0"
"B","Onion",216,16,88.9,"0"
